代號,年份,季,最高價,最低價,成交量(股),交易額(萬),開盤價,收盤價,漲跌幅(%)
6115,2014,4,43.6,40.6,6315722,4309,42.4,43.2,0.018867924528301987
6115,2015,1,46.5,42.35,5905852,3937,43.2,45.95,0.0636574074074074
6115,2015,2,46.4,40.6,10495073,5989,45.95,41.75,-0.09140369967355827
6115,2015,3,41.95,26.0,6862898,4468,41.75,30.65,-0.2658682634730539
6115,2015,4,35.7,30.1,6578011,4151,30.65,33.7,0.09951060358890716
6115,2016,1,39.8,32.5,5502851,3607,33.6,39.0,0.1572700296735904
6115,2016,2,42.0,36.1,6874445,4482,39.0,41.7,0.0692307692307693
6115,2016,3,43.2,38.2,12957485,8693,41.8,42.1,0.009592326139088694
6115,2016,4,47.5,41.7,18218777,12181,42.25,44.5,0.0570071258907363
6115,2017,1,52.3,44.05,15032945,8545,44.5,49.65,0.11573033707865166
6115,2017,2,50.1,46.6,12165521,7085,49.9,49.45,-0.004028197381671616
6115,2017,3,49.8,43.0,8197712,5635,49.5,43.6,-0.11830131445904957
6115,2017,4,44.45,43.1,3767712,2969,43.55,43.8,0.0045871559633026545
6115,2018,1,47.95,43.1,6427761,4644,43.9,45.25,0.033105022831050296
6115,2018,2,46.1,44.4,3365265,2542,45.25,44.75,-0.011049723756906077
6115,2018,3,45.1,41.9,3632122,2712,45.0,42.4,-0.05251396648044696
6115,2018,4,42.85,0.0,3584340,2524,42.4,0.0,-1.0
6115,2019,1,42.45,39.65,4017413,2201,40.3,42.2,
6115,2019,2,43.95,42.0,3919451,2830,42.2,43.6,0.03317535545023693
6115,2019,3,43.9,41.0,6559714,4454,43.45,41.55,-0.047018348623853304
6115,2019,4,43.85,41.35,5036448,3568,41.35,43.55,0.048134777376654635
6115,2020,1,45.75,36.0,11243727,7692,43.55,40.15,-0.07807118254879446
6115,2020,2,44.8,39.6,5712542,4194,40.15,44.8,0.11581569115815687
6115,2020,3,45.6,40.7,11218092,7823,44.7,41.1,-0.08258928571428563
6115,2020,4,42.65,40.9,8176083,6078,41.1,42.15,0.025547445255474383
6115,2021,1,44.5,41.4,10589576,8004,42.15,44.5,0.055753262158956145
6115,2021,2,46.4,43.85,7600072,5475,44.5,44.35,-0.0033707865168539006
6116,2009,4,8.52,5.77,2569384690,403858,6.8,8.31,
6116,2010,1,8.7,6.3,1856338451,304747,8.45,7.0,-0.15764139590854398
6116,2010,2,7.16,5.33,1266559989,225390,7.0,6.17,-0.11857142857142858
6116,2010,3,6.5,5.85,1025718435,168946,6.12,6.24,0.011345218800648345
6116,2010,4,6.33,5.38,766574887,142172,6.24,5.91,-0.05288461538461539
6116,2011,1,5.96,4.83,712501248,123446,5.95,5.23,-0.11505922165820638
6116,2011,2,5.5,4.07,538760520,106897,5.23,4.29,-0.17973231357552588
6116,2011,3,4.36,2.0,926229831,152225,4.36,2.04,-0.5244755244755245
6116,2011,4,2.02,1.2,1758730717,162536,2.0,1.57,-0.23039215686274508
6116,2012,1,4.1,1.54,3108608365,285619,1.6,2.78,0.770700636942675
6116,2012,2,3.2,2.07,1777254974,179165,2.8,2.1,-0.2446043165467625
6116,2012,3,3.56,1.49,1116330525,106706,2.1,2.93,0.3952380952380953
6116,2012,4,3.44,2.13,247532711,39643,2.75,3.2,0.09215017064846416
6116,2013,1,4.85,3.12,282844836,37331,3.29,4.77,0.4906249999999998
6116,2013,2,15.95,4.98,3280859296,512263,4.98,12.85,1.6939203354297696
6116,2013,3,14.4,10.8,3207767519,487443,12.95,12.1,-0.058365758754863814
6116,2013,4,12.45,8.78,2545560307,398785,12.1,11.05,-0.08677685950413215
6116,2014,1,11.9,10.2,1682525873,271198,11.1,11.45,0.036199095022624306
6116,2014,2,12.25,10.3,1394175201,243231,11.5,12.25,0.06986899563318784
6116,2014,3,12.9,8.06,2075884512,350140,12.3,8.15,-0.33469387755102037
6116,2014,4,8.94,6.8,1937601968,349227,8.08,7.91,-0.02944785276073622
6116,2015,1,8.4,6.81,1320298023,250908,7.91,6.85,-0.13400758533501902
6116,2015,2,7.09,5.24,1487408353,267271,6.81,5.35,-0.21897810218978103
6116,2015,3,5.47,2.57,2107053031,303939,5.38,4.14,-0.22616822429906544
6116,2015,4,4.48,3.35,1197664000,183338,4.2,3.89,-0.06038647342995159
6116,2016,1,4.6,3.48,1263206517,170822,3.89,4.26,0.09511568123393307
6116,2016,2,5.1,2.88,837425113,128177,4.26,5.0,0.1737089201877935
6116,2016,3,7.41,4.95,1574909035,257138,5.08,7.03,0.406
6116,2016,4,10.4,7.1,4477915856,668162,7.12,7.86,0.11806543385490754
6116,2017,1,9.12,7.66,3652590145,559867,7.96,8.35,0.062340966921119505
6116,2017,2,9.65,7.63,2935007300,463250,8.43,9.13,0.09341317365269475
6116,2017,3,13.8,8.45,6468570255,910021,9.38,12.15,0.33077765607886084
6116,2017,4,12.45,9.48,2708532701,415129,12.25,9.94,-0.1818930041152264
6116,2018,1,11.05,9.37,1602869573,275677,9.98,10.0,0.006036217303822988
6116,2018,2,10.1,7.81,1432343157,313493,10.05,9.11,-0.08900000000000005
6116,2018,3,9.37,7.27,789291493,186383,9.2,7.53,-0.17343578485181113
6116,2018,4,7.65,6.48,745653779,156850,7.53,7.04,-0.06507304116865872
6116,2019,1,7.26,6.69,420822076,101664,7.12,6.82,-0.031249999999999965
6116,2019,2,8.72,6.5,1459897292,293266,6.85,6.6,-0.03225806451612912
6116,2019,3,7.11,5.64,1189395488,247552,6.69,6.4,-0.030303030303030196
6116,2019,4,8.28,6.3,1758752289,311894,6.4,8.09,0.2640624999999999
6116,2020,1,8.54,4.66,1475534191,274220,8.14,5.18,-0.3597033374536465
6116,2020,2,6.75,5.21,1306861109,217262,5.23,6.48,0.25096525096525113
6116,2020,3,10.1,6.46,4353761429,725923,6.53,8.48,0.30864197530864196
6116,2020,4,13.8,8.6,6379005346,1081208,8.61,12.3,0.45047169811320753
6116,2021,1,15.85,11.45,5850314395,967295,12.35,15.4,0.25203252032520324
6116,2021,2,30.7,15.2,5560791907,1283302,15.55,23.5,0.525974025974026
6117,2009,4,19.55,15.0,16167271,5786,15.35,19.55,
6117,2010,1,30.85,20.45,107454809,41378,20.9,24.15,0.2352941176470587
6117,2010,2,25.25,17.4,49386570,21363,24.25,19.3,-0.2008281573498964
6117,2010,3,21.0,16.4,15348283,7708,19.3,18.1,-0.06217616580310877
6117,2010,4,18.75,14.3,18578612,7254,18.5,17.1,-0.055248618784530384
6117,2011,1,21.35,15.5,20443235,8408,17.35,17.0,-0.005847953216374352
6117,2011,2,17.85,15.6,6713734,3169,17.15,15.9,-0.06470588235294115
6117,2011,3,16.15,12.05,7640685,3019,15.85,14.75,-0.07232704402515726
6117,2011,4,17.0,12.1,5518288,2681,14.7,13.1,-0.11186440677966104
6117,2012,1,16.7,12.9,4859916,1939,13.0,15.6,0.19083969465648856
6117,2012,2,15.95,12.0,1519925,871,15.55,12.25,-0.21474358974358973
6117,2012,3,12.85,11.6,1505199,938,12.2,12.25,0.0
6117,2012,4,13.05,0.0,1785787,978,12.35,11.5,-0.061224489795918366
6117,2013,1,14.65,0.0,5932311,2492,11.5,13.3,0.15652173913043485
6117,2013,2,15.55,13.0,5068853,2025,13.2,15.0,0.1278195488721804
6117,2013,3,15.2,0.0,2935576,1408,15.0,13.8,-0.07999999999999995
6117,2013,4,16.15,0.0,3054809,1267,13.9,14.3,0.036231884057971016
6117,2014,1,19.3,13.55,13271720,5683,14.25,18.3,0.2797202797202797
6117,2014,2,26.0,16.5,42282720,19049,18.1,22.15,0.21038251366120206
6117,2014,3,27.95,17.5,32905021,16258,22.55,17.85,-0.19413092550790056
6117,2014,4,18.8,14.1,8991893,4625,17.7,16.45,-0.07843137254901972
6117,2015,1,17.2,14.8,10416573,4271,16.35,15.85,-0.03647416413373858
6117,2015,2,18.6,12.0,17645700,5911,15.75,13.1,-0.17350157728706625
6117,2015,3,14.8,10.35,3353374,1419,13.1,13.9,0.06106870229007639
6117,2015,4,15.8,13.8,1403310,540,13.95,14.85,0.06834532374100714
6117,2016,1,15.0,13.55,561979,320,14.8,14.0,-0.057239057239057214
6117,2016,2,15.2,12.8,740898,358,13.8,13.8,-0.014285714285714235
6117,2016,3,15.75,13.9,2463120,1168,14.0,14.35,0.039855072463768036
6117,2016,4,14.95,12.8,1482492,614,14.5,13.2,-0.08013937282229967
6117,2017,1,17.4,13.2,2587815,1069,13.3,16.7,0.26515151515151514
6117,2017,2,22.65,0.0,9903057,4745,16.95,17.9,0.07185628742514966
6117,2017,3,18.8,16.6,1613265,869,17.85,17.8,-0.005586592178770831
6117,2017,4,19.8,17.4,2878531,1301,17.6,18.05,0.014044943820224719
6117,2018,1,23.0,17.15,8366082,4341,18.05,18.8,0.04155124653739612
6117,2018,2,19.45,16.0,2817501,1700,19.0,16.6,-0.11702127659574464
6117,2018,3,16.65,0.0,1460915,923,16.25,13.05,-0.213855421686747
6117,2018,4,13.05,0.0,1375678,685,13.05,12.0,-0.08045977011494258
6117,2019,1,15.0,0.0,933959,461,12.3,14.4,0.20000000000000004
6117,2019,2,15.3,12.4,782738,449,14.6,15.3,0.06250000000000003
6117,2019,3,16.2,0.0,1464752,859,16.0,14.65,-0.04248366013071898
6117,2019,4,14.5,0.0,685876,403,14.4,13.75,-0.061433447098976135
6117,2020,1,15.6,10.05,1222159,768,13.75,13.1,-0.0472727272727273
6117,2020,2,22.0,12.8,5152848,3116,13.3,19.0,0.450381679389313
6117,2020,3,21.45,16.75,3985651,2318,19.5,17.55,-0.07631578947368417
6117,2020,4,18.6,15.3,1532984,1047,17.5,17.2,-0.019943019943020023
6117,2021,1,17.4,14.5,902839,894,17.1,16.35,-0.04941860465116267
6117,2021,2,20.25,15.85,2467551,1678,16.3,17.5,0.07033639143730877
6120,2009,4,46.0,29.65,548814750,187888,35.5,44.8,
6120,2010,1,46.5,29.2,399390260,148316,44.8,35.95,-0.19754464285714274
6120,2010,2,45.0,31.8,507485171,182569,36.0,32.15,-0.10570236439499316
6120,2010,3,36.0,26.5,363235511,136153,32.15,35.2,0.09486780715396592
6120,2010,4,35.75,28.3,338815153,130021,35.7,29.55,-0.16051136363636367
6120,2011,1,31.95,24.15,305411558,112483,29.75,27.9,-0.05583756345177672
6120,2011,2,28.1,22.1,117282736,43864,27.7,22.5,-0.19354838709677416
6120,2011,3,23.35,13.3,156546393,55249,22.9,17.3,-0.23111111111111107
6120,2011,4,21.15,15.0,229677784,83278,17.0,16.4,-0.05202312138728336
6120,2012,1,22.75,16.0,287602508,104043,16.4,19.2,0.17073170731707324
6120,2012,2,19.45,14.05,94995432,39227,19.0,16.35,-0.1484374999999999
6120,2012,3,17.85,14.15,136808353,48756,16.55,15.5,-0.05198776758409794
6120,2012,4,16.55,13.8,83230745,29390,15.65,15.55,0.003225806451612949
6120,2013,1,16.2,14.5,53361004,22536,15.65,15.25,-0.01929260450160776
6120,2013,2,16.0,12.8,83144730,31680,15.1,13.0,-0.14754098360655737
6120,2013,3,13.75,11.5,50170849,18492,13.0,11.8,-0.09230769230769226
6120,2013,4,12.15,9.31,69523716,21656,11.8,11.3,-0.0423728813559322
6120,2014,1,13.5,11.0,148320526,45244,11.3,12.7,0.12389380530973439
6120,2014,2,13.35,11.3,116576335,33661,12.7,12.15,-0.043307086614173144
6120,2014,3,14.65,11.7,201722451,60864,12.15,12.4,0.0205761316872428
6120,2014,4,14.95,10.5,215601018,55308,12.4,14.6,0.1774193548387096
6120,2015,1,20.65,14.35,436453597,131426,14.6,18.6,0.2739726027397262
6120,2015,2,21.5,15.15,310562981,105395,18.65,15.35,-0.17473118279569902
6120,2015,3,15.85,9.77,106433996,40403,15.7,11.9,-0.22475570032573286
6120,2015,4,13.95,9.68,104332727,37577,12.2,10.25,-0.13865546218487398
6120,2016,1,11.75,7.82,73217508,24408,10.25,11.75,0.14634146341463414
6120,2016,2,12.9,9.0,63279724,19640,11.75,11.85,0.00851063829787231
6120,2016,3,14.2,11.7,75895245,20553,11.95,12.95,0.09282700421940926
6120,2016,4,13.3,11.7,31404111,11612,13.0,12.75,-0.01544401544401539
6120,2017,1,15.8,12.65,47059783,17193,12.75,14.15,0.10980392156862748
6120,2017,2,14.85,13.0,37091404,11135,14.3,13.4,-0.053003533568904596
6120,2017,3,32.0,12.35,344916518,111231,13.5,25.3,0.8880597014925373
6120,2017,4,37.9,23.8,847996726,297196,25.1,37.05,0.4644268774703556
6120,2018,1,46.2,23.4,624585538,278353,37.35,27.2,-0.26585695006747634
6120,2018,2,33.05,18.9,511256419,229768,27.5,28.7,0.05514705882352941
6120,2018,3,30.45,19.05,445367171,194740,28.7,21.6,-0.24738675958188147
6120,2018,4,22.05,13.5,419370729,159350,21.4,16.05,-0.2569444444444445
6120,2019,1,22.3,15.15,423832490,160436,16.2,20.6,0.28348909657320875
6120,2019,2,22.6,17.05,193847705,82641,20.75,18.9,-0.08252427184466032
6120,2019,3,19.95,15.5,75621830,35396,19.15,17.55,-0.07142857142857133
6120,2019,4,19.05,14.35,76779933,33787,17.65,15.15,-0.13675213675213677
6120,2020,1,17.0,7.44,112462288,46360,15.25,9.28,-0.3874587458745875
6120,2020,2,12.1,9.19,98069175,37419,9.28,10.6,0.14224137931034486
6120,2020,3,13.2,10.2,149708947,55762,10.6,10.95,0.03301886792452827
6120,2020,4,15.15,10.7,240783896,83652,10.95,14.1,0.28767123287671237
6120,2021,1,17.2,12.1,217488210,78765,14.2,16.85,0.19503546099290794
6120,2021,2,18.9,14.3,198842309,72876,17.5,14.55,-0.1364985163204748
6128,2009,4,56.8,47.4,56275878,26650,49.8,53.6,
6128,2010,1,56.0,37.2,35572120,16868,53.6,46.2,-0.1380597014925373
6128,2010,2,48.8,42.1,18409046,9550,47.0,45.75,-0.0097402597402598
6128,2010,3,48.5,38.8,15210304,8416,45.5,39.55,-0.13551912568306018
6128,2010,4,39.7,32.05,14294247,7685,39.45,35.9,-0.09228824273072057
6128,2011,1,38.4,33.5,10001067,4829,35.9,37.0,0.03064066852367692
6128,2011,2,37.2,34.0,6913123,3233,37.0,35.1,-0.05135135135135131
6128,2011,3,36.1,23.3,7104587,3891,35.15,25.4,-0.27635327635327644
6128,2011,4,27.9,24.6,2312721,1625,25.1,25.4,0.0
6128,2012,1,33.05,25.3,13718692,6828,25.4,30.1,0.18503937007874027
6128,2012,2,30.1,25.5,5672885,3008,30.0,25.55,-0.15116279069767444
6128,2012,3,26.5,23.6,2405307,1499,25.6,26.1,0.021526418786692786
6128,2012,4,26.6,24.1,1431687,963,26.0,25.75,-0.013409961685823809
6128,2013,1,31.0,25.0,12126213,7196,25.8,29.2,0.1339805825242718
6128,2013,2,36.95,27.6,20874479,12621,29.1,29.0,-0.006849315068493127
6128,2013,3,32.9,27.1,13490377,7878,29.1,30.4,0.04827586206896547
6128,2013,4,32.7,29.6,6778072,4093,30.4,31.45,0.03453947368421055
6128,2014,1,37.3,31.2,13060573,7142,31.5,36.1,0.14785373608903027
6128,2014,2,40.7,33.0,8324347,4795,36.1,39.6,0.09695290858725761
6128,2014,3,39.9,34.0,7104516,4028,39.6,34.3,-0.13383838383838395
6128,2014,4,34.8,31.9,3663886,2051,34.3,33.8,-0.01457725947521866
6128,2015,1,37.7,33.6,3519879,2316,34.1,36.35,0.07544378698224866
6128,2015,2,38.35,34.25,2918313,2070,36.35,35.0,-0.03713892709766166
6128,2015,3,35.2,29.45,3605018,2413,35.0,32.5,-0.07142857142857142
6128,2015,4,36.25,32.5,4031795,2476,32.5,34.0,0.046153846153846156
6128,2016,1,41.5,33.0,8282578,5128,34.0,39.6,0.16470588235294123
6128,2016,2,41.3,37.1,7468623,4549,39.8,40.05,0.011363636363636256
6128,2016,3,48.05,37.6,14037673,7907,40.2,44.0,0.09862671660424477
6128,2016,4,44.35,40.4,2710658,1946,44.0,41.9,-0.04772727272727276
6128,2017,1,44.5,41.35,3505400,2148,41.4,42.5,0.014319809069212444
6128,2017,2,45.45,39.1,5393936,3216,42.5,39.2,-0.07764705882352935
6128,2017,3,49.0,0.0,8048087,4675,39.0,0.0,-1.0
6128,2017,4,51.0,38.9,4350146,2991,51.0,39.45,
6128,2018,1,44.0,36.8,15352490,9110,39.45,37.9,-0.03929024081115346
6128,2018,2,42.0,36.2,24996053,16506,38.0,36.5,-0.03693931398416883
6128,2018,3,37.75,29.8,10146257,6440,36.7,31.3,-0.1424657534246575
6128,2018,4,31.35,26.0,4532434,2739,31.3,28.6,-0.0862619808306709
6128,2019,1,37.2,28.3,7221887,4791,28.6,35.2,0.2307692307692308
6128,2019,2,36.2,33.15,5169992,3217,35.25,34.9,-0.008522727272727394
6128,2019,3,35.5,29.0,4894509,2989,34.9,32.3,-0.0744985673352436
6128,2019,4,32.65,30.0,4259204,2534,32.4,30.6,-0.05263157894736829
6128,2020,1,30.95,23.5,5883639,3653,30.65,28.1,-0.08169934640522876
6128,2020,2,30.55,27.7,5697215,3698,28.05,30.35,0.08007117437722419
6128,2020,3,31.25,26.15,7121124,4172,30.35,26.5,-0.12685337726523893
6128,2020,4,30.05,26.25,7518848,4473,26.4,28.0,0.05660377358490566
6128,2021,1,28.6,26.7,5148790,3213,28.4,27.15,-0.03035714285714291
6128,2021,2,27.3,24.6,4695597,2856,27.05,25.65,-0.05524861878453039
6131,2009,4,24.8,16.6,87599588,37040,17.95,22.2,
6131,2010,1,22.55,16.45,33169448,13750,22.2,22.25,0.0022522522522522843
6131,2010,2,22.9,16.4,35544620,15035,22.5,17.45,-0.21573033707865172
6131,2010,3,21.7,17.25,39996849,13611,17.45,21.45,0.22922636103151864
6131,2010,4,27.4,19.5,95556225,28355,21.5,25.0,0.16550116550116553
6131,2011,1,29.2,21.9,74633227,24866,25.0,23.5,-0.06
6131,2011,2,26.85,19.15,44035874,17058,23.4,19.85,-0.15531914893617016
6131,2011,3,20.65,13.05,20726687,6542,19.9,14.05,-0.29219143576826195
6131,2011,4,15.5,12.0,7522597,3282,13.55,12.45,-0.11387900355871895
6131,2012,1,15.3,12.05,15788538,6500,12.5,13.5,0.08433734939759042
6131,2012,2,13.6,11.75,5392829,2626,13.35,12.7,-0.05925925925925931
6131,2012,3,12.95,10.4,6690449,2822,12.8,11.6,-0.08661417322834643
6131,2012,4,11.65,10.0,7423386,2721,11.45,10.85,-0.06465517241379311
6131,2013,1,11.8,10.65,8967137,3235,10.9,11.45,0.05529953917050688
6131,2013,2,12.8,10.8,9714474,3591,11.45,11.3,-0.013100436681222584
6131,2013,3,12.3,11.0,10434462,3062,11.3,11.5,0.017699115044247725
6131,2013,4,12.1,10.0,6296013,2609,11.5,11.1,-0.0347826086956522
6131,2014,1,18.45,11.0,101727527,30510,11.0,17.55,0.5810810810810811
6131,2014,2,18.15,13.85,69116906,21562,17.55,17.3,-0.014245014245014245
6131,2014,3,20.15,14.9,114180669,40763,17.3,15.2,-0.1213872832369943
6131,2014,4,17.0,10.5,45650362,18144,15.2,12.95,-0.1480263157894737
6131,2015,1,26.55,12.3,68782192,22848,12.95,25.45,0.9652509652509653
6131,2015,2,29.9,25.0,124573552,35092,25.5,26.2,0.029469548133595286
6131,2015,3,28.3,21.8,87800716,27909,26.2,23.3,-0.11068702290076331
6131,2015,4,24.9,8.0,65743679,17237,23.3,10.15,-0.5643776824034334
6131,2016,1,12.85,7.01,69100832,25722,10.1,9.95,-0.01970443349753705
6131,2016,2,9.79,8.81,9456446,2490,9.0,9.04,-0.09145728643216082
6131,2016,3,14.6,9.04,48701211,12116,9.93,13.65,0.5099557522123895
6131,2016,4,14.4,12.15,43678811,7809,13.85,12.85,-0.05860805860805866
6131,2017,1,14.55,12.45,59711600,9276,13.2,13.95,0.0856031128404669
6131,2017,2,19.0,13.7,137127776,18973,13.9,16.6,0.18996415770609335
6131,2017,3,18.5,15.9,100392880,8700,16.6,17.85,0.0753012048192771
6131,2017,4,24.5,17.85,120465681,19331,17.85,18.5,0.03641456582633045
6131,2018,1,20.8,16.45,50594506,9683,18.5,19.0,0.02702702702702703
6131,2018,2,19.0,13.25,95750531,12479,18.95,13.35,-0.2973684210526316
6131,2019,1,0.0,0.0,71,24,0.0,0.0,-1.0
6131,2019,2,3.42,0.0,36980157,2828,0.0,1.85,
